gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rbm4	195.75878598260624	0.9509754573618094	1.9228721070620103	0.49455991059895366	0.6209108065629748	0.9999023427309804
Rbm41	220.4108924192006	-1.2332121016877364	1.0961709068208438	-1.1250180916261905	0.2605813679654872	0.9999023427309804
Rbm42	1590.4928890474048	0.09218804566265326	0.8837182763992637	0.10431836494123012	0.9169167043107991	0.9999023427309804
Rbm43	395.776468921834	0.383823305501881	1.1790016344481806	0.32554942613080046	0.7447652813497896	0.9999023427309804
Rbm44	7.617547446312928	0.051112423242667945	3.7153364322410134	0.013757145328515512	0.9890237323690746	0.9999023427309804
Rbm45	111.75556876778546	-0.040884798650978396	1.066211167285372	-0.03834587359938574	0.9694119158187183	0.9999023427309804
Rbm47	101.97951775482971	0.6128004079684948	1.1426519969491358	0.5362966236480249	0.5917535637083373	0.9999023427309804
Rbm48	1043.866452520013	-1.2626945465081305	1.2394101120622667	-1.0187867068529242	0.3083042379545744	0.9999023427309804
Rbm4b	3095.3674695454956	-0.20657111833237518	0.878400613706244	-0.23516732013743447	0.8140788695192144	0.9999023427309804
Rbm5	3037.2043033996815	0.3460552134336148	0.9570832568686526	0.3615727377426125	0.7176713402959518	0.9999023427309804
Rbm6	1620.9019540391737	-0.8538041499411579	0.8904633008707045	-0.9588313736302205	0.33764370126958004	0.9999023427309804
Rbm7	1962.5281618174101	0.08539845787114228	0.8674403015555628	0.09844880128119363	0.9215759250385076	0.9999023427309804
Rbm8a	984.7150378207941	-0.20942541876014104	0.8721183530988523	-0.24013417217514194	0.8102262435506633	0.9999023427309804
Rbm8a2	0.5794714012054794	0.7138228315584575	4.936519412897869	0.14460043035451658	0.8850263574318662	NA
Rbms1	1386.0546615774676	-0.4779779442101784	0.9146010225776939	-0.5226081454217649	0.6012469710008789	0.9999023427309804
Rbms2	83.72125394169228	0.719412878360563	1.7056764102016189	0.4217757096585073	0.6731887370712213	0.9999023427309804
Rbms3	4.381011620512049	-4.141783224595275	3.123431605558526	-1.3260361511436551	0.1848277231700653	0.9999023427309804
Rbmx	1330.1540237837448	-0.5799135233687608	1.1037115082279623	-0.5254212890285317	0.5992903572997478	0.9999023427309804
Rbmx2	117.45105466823674	0.457836252749561	2.4558240258656086	0.1864287701103448	0.8521085326083214	0.9999023427309804
Rbmxl1	383.488175040498	0.34357183535963187	2.572854070647865	0.13353724149349744	0.8937685135439914	0.9999023427309804
Rbp1	3.0517357956328053	5.214035774429749	3.8969834095742915	1.3379671470039265	0.18090714650762005	0.9999023427309804
