D30_M1234_CD4512_Slamf6_S29	D30_M1234_CD451_Slamf6_S26	D30_M567_CD4512_Slamf6_S35	D30_M567_CD451_Slamf6_S32	D30_M1234_CD4512_CX3CR6Neg_S31	D30_M1234_CD451_CX3CR6Neg_S28	D30_M567_CD4512_CX3CR6Neg_S24	D30_M567_CD451_CX3CR6Neg_S34
2.978260958542577	6.76239142188891	0	0	6.280676707831095	42.968815212965254	0	0
341.7554449927607	340.3737015684084	321.40952156136615	571.0421298887535	289.8083680899205	377.45155324330267	0	262.85742896258773
1.4891304792712885	72.13217516681503	38.105252556244444	9.551481264566965	0.8972395296901564	0	0	86.4351005147248
5821.7556087111025	4348.2176842745685	8204.226550370542	6805.430401003961	5802.448038506242	2844.367061940602	13413.341483609078	7242.787806144816
48.39674057631688	0	372.76877500673913	92.7858179986505	24.225467301634225	0	2.839804124970165	0
7.445652396356443	84.52989277361137	0	6.822486617547831	0	5.0551547309370894	0.9466013749900549	0
274.0000081859171	146.51848080759302	4.970250333423188	243.56277224645757	232.38503818975053	74.98479517556682	210.1455052477922	108.93190749800932
145.93478696858628	96.9276103804077	117.62925789101546	161.6929328358836	134.58592945352348	45.4963925784338	9.466013749900549	44.99361396656907
0.7445652396356442	5.6353261849074245	11.597250777987439	19.78521119088871	6.280676707831095	5.0551547309370894	25.558237124731484	5.920212364022246
168.2717441576556	303.1805487480194	170.64526144752946	185.571635997301	132.79145039414317	274.6634070475818	0	84.0670155691159
553.2119730492838	806.9787096787431	634.535292567027	518.5089829336351	525.7823643984317	501.30284415126135	882.2324814907312	497.2978385778687
1.4891304792712885	3.381195710944455	4.970250333423188	0.6822486617547832	3.5889581187606256	3.3701031539580595	0	0
191.35326658636058	121.72304559400037	162.36151089182414	169.879916776941	70.88192284552235	75.82732096405634	0	271.1457262722189
13.402174313441597	1.1270652369814849	69.58350466792463	11.598227249831313	0.8972395296901564	0	0	0
0.7445652396356442	18.033043791703758	0	0.6822486617547832	0	0	0	0
3.7228261981782214	33.81195710944455	3.3135002222821255	47.75740632283482	23.328227771944068	37.91366048202817	0	9.472339782435593
0	0	0	0.6822486617547832	0	0	0.9466013749900549	0
49.88587105558817	99.18174085437067	69.58350466792463	62.084628219685264	58.32056942986017	37.91366048202817	25.558237124731484	16.576594619262288
2.233695718906933	2.2541304739629697	0	0.6822486617547832	0	1.6850515769790297	1.8932027499801098	1.1840424728044492
24.57065290797626	14.651848080759303	44.73225300080869	15.691719220360012	17.047551064112973	5.897680519426604	20.82523024978121	3.5521274184133476
5.956521917085154	0	51.35925344537294	0	39.47853930636688	81.72500148348294	0	0
44.67391437813866	14.651848080759303	0	53.21539561687308	50.24541366264876	155.86727087056025	0.9466013749900549	385.99784613425044
262.83152959138243	117.21478464607442	301.5285202276734	202.6278525411706	448.61976484507824	429.68815212965256	0	404.94252569912163
245.70652907976262	279.51217877140823	321.40952156136615	332.93734693633417	154.32519910670692	285.6162422979455	737.4024711172528	563.6042170549179
10.423913354899021	32.68489187246306	1.6567501111410627	8.186983941057397	11.664113885972034	21.06314471223787	23.665034374751375	4.736169891217797
3.7228261981782214	2.2541304739629697	0	0	4.486197648450783	0	0	3.5521274184133476
665.641324234266	651.4437069752983	717.3727981240802	539.6586914480334	267.37737984766665	330.2701090878898	537.6695809943512	228.5201972512587
86.36956779773475	84.52989277361137	19.88100133369275	89.3745746898766	77.16259955335346	37.07113469353865	4.7330068749502745	16.576594619262288
0.7445652396356442	2.2541304739629697	0	0	6.280676707831095	0	0	0
1687.9293982540057	1518.15687421406	1810.8278714771816	1681.7429512255405	1768.4591130192985	1231.7727027716708	702.3782202426207	1840.002002738114
2.233695718906933	3.381195710944455	0	7.504735279302614	3.5889581187606256	7.582732096405634	0	1.1840424728044492
22.33695718906933	0	18.22425122255169	100.9728019397079	112.15494121126956	191.25335398711988	0	156.2936064101873
165.29348319911304	64.24271850794464	39.7620026673855	124.16925643937053	169.57827111143956	151.65464192811268	0	100.64361018837819
1.4891304792712885	14.651848080759303	4.970250333423188	6.822486617547831	0	10.952835250363693	0	0
1340.9619965837953	1400.9420895679857	540.1005362319864	1089.5511128223886	799.4404209539294	493.7201120548557	1053.5673303639312	79.3308456778981
1661.1250496271225	1081.9826275022256	2229.98564959587	1527.5547536689594	1320.7365877039103	1105.3938344982435	2095.7754442279816	1121.2882217458134
0.7445652396356442	0	6.627000444564251	0	1.7944790593803128	0	0	0
0	25.92250045057415	0	0	10.766874356281878	5.897680519426604	0	82.88297309631145
64.77717584830106	61.98858803398167	233.60176567088985	63.44912554319483	65.49848566738142	29.48840259713302	157.13582824834913	93.53935535155149
1.4891304792712885	1.1270652369814849	1.6567501111410627	5.457989294038265	5.383437178140939	0.8425257884895149	0.9466013749900549	1.1840424728044492
419.19022991486776	401.2352243654086	472.17378167520286	515.0977396248612	427.9832556622046	256.1278397008125	571.7472304939932	727.0020783019319
87.85869827700603	61.98858803398167	172.30201155867053	257.2077454815532	168.6810315817494	249.3876333928964	1.8932027499801098	30.78510429291568
1.4891304792712885	1.1270652369814849	1.6567501111410627	2.7289946470191326	1.7944790593803128	0.8425257884895149	0.9466013749900549	0
41.695653419596084	42.82847900529642	21.537751444833816	25.92544914668176	33.19786259853579	43.81134100145477	11.35921649988066	15.39255214645784
807.853285004674	797.9621877828913	506.9655340091652	863.7268057815554	419.9080998949932	848.4234690089414	175.12125437316016	790.9403718333721
18.61413099089111	27.04956568755564	6.627000444564251	13.644973235095662	6.280676707831095	30.330928385622535	47.33006874950275	24.864891928893435
192.09783182599622	138.62902414872264	205.43701378149177	282.4509459664802	235.076756778821	187.8832508331618	248.95616162238446	82.88297309631145
13.402174313441597	19.160109028685245	23.194501555974878	19.78521119088871	8.075155767211408	33.70103153958059	34.07764949964198	16.576594619262288
71.47826300502186	5.6353261849074245	41.41875277852657	2.7289946470191326	7.177916237521251	48.86649573239186	0	0
11.168478594534665	0	0	7.504735279302614	0	0	0	0
17.869565751255465	0	0	17.73846520562436	18.842030123493284	60.66185677124507	0	49.72978385778687
0	3.381195710944455	38.105252556244444	0.6822486617547832	16.150311534422816	16.00798998130078	0	36.705316656937924
0	0	0	0	0	5.0551547309370894	0.9466013749900549	0
585.972843593252	249.08141737290816	487.0845326754724	828.9321240320616	886.4726553338746	892.2348100103962	0	1223.115874406996
308.25000920915676	364.0420715450196	188.86951267008115	257.2077454815532	113.05218074095971	233.37964341159562	589.7326566188042	3.5521274184133476
0.7445652396356442	3.381195710944455	0	2.7289946470191326	0	0	0.9466013749900549	0
1083.3424236698625	759.6419697255208	982.4528159066502	1323.5624038042793	862.2471880322404	877.0693458175849	1698.2028667321586	944.8658932979505
1201.72829677193	1850.6411191235982	1885.3816264785294	1261.477775584594	1636.5649021548454	1870.4072504467229	1550.53305223371	1361.6488437251166
361.1141412232875	200.6176121827043	222.0045148929024	292.0024272310472	149.83900145825612	203.89124081446258	0	460.5925219209308
2840.516389209983	2284.5612353614697	2534.827670045826	2882.500595913959	2971.657322333798	1931.9116330064576	2128.9064923526334	2565.8200385672417
0	2.2541304739629697	0	0	7.177916237521251	5.0551547309370894	0	0
405.78805560142615	373.0585934408715	255.13951711572366	444.1438788023638	646.9097009066028	912.4554289341446	0.9466013749900549	536.3712401804155
1297.0326474452925	930.9558857467065	1603.7341075845486	1276.4872461431992	1130.5218074095972	1512.3337903386791	145.77661174846847	690.2967616449939
69.98913252575056	260.352069742723	223.66126500404346	174.6556574092245	98.69634826591721	298.2541291252883	0	174.05424350225402
231.5597895266854	285.1475049563157	309.8122707833787	159.64618685061924	303.26696103527286	283.088664932477	94.6601374990055	660.6956998248827
371.5380545781865	421.52239863107536	543.4140364542686	597.6498276971901	215.33748712563755	150.81211613962316	1942.4260214795927	74.5946757866803
510.77175439005197	598.4716408371685	382.70927567358547	653.5942179610822	525.7823643984317	385.8768111281978	1656.5524062325962	642.9350627328159
692.4456728611492	805.8516444417617	1081.857822575114	900.5682335163137	532.0630411062627	465.0742352462122	645.5821377432175	884.4797271849236
853.2717646224484	755.1337087775948	482.11428234204925	653.5942179610822	150.73624098794627	149.12706456264414	0	0
0	5.6353261849074245	0	2.0467459852643493	0.8972395296901564	0	0	0
0	22.541304739629698	134.1967590024261	0	2.6917185890704696	0	0	0
19.358696230526753	47.33673995322236	16.56750111141063	25.92544914668176	21.533748712563757	24.43324786619593	12.305817874870714	17.760637092066737
0	0	1.6567501111410627	3.4112433087739156	0.8972395296901564	1.6850515769790297	0	1.1840424728044492
0.7445652396356442	0	0	0	0	0	0	2.3680849456088984
0	0	0	0	7.177916237521251	0.8425257884895149	0	0
1591.135917101372	1180.0373031196148	1280.6678359120415	998.1297921472477	1487.6231402262795	1492.9556972034202	844.3684264911291	917.6329164234481
564.3804516438183	237.8107650030933	228.63151533746665	304.2829031426333	200.08441512090488	299.93918070226727	10.412615124890605	111.29999244361822
0.7445652396356442	3.381195710944455	6.627000444564251	2.7289946470191326	5.383437178140939	2.5275773654685447	0	0
22.33695718906933	9.016521895851879	0	2.0467459852643493	0.8972395296901564	3.3701031539580595	6.626209624930385	0
1042.391335489902	1299.506218239652	417.5010280075478	764.1185011653571	1059.6398845640747	1542.6647187243016	412.71819949566395	783.8361169965453
5.2119566774495105	9.016521895851879	0	5.457989294038265	0	8.425257884895148	0	1.1840424728044492
188.375005627818	216.3965255004451	260.10976744914683	64.13137420494961	75.36812049397314	7.582732096405634	0	30.78510429291568
883.7989394475098	646.9354460273723	833.3453059039546	989.9428082061903	2114.7935714796986	1605.0116270725257	693.8588078677103	545.8435799628511
437.80436090575887	591.7092494152796	268.3935180048522	317.24562771597414	308.65039821341384	255.285313912323	1.8932027499801098	132.6127569540983
12.657609073805952	18.033043791703758	3.3135002222821255	13.644973235095662	13.458592945352347	3.3701031539580595	15.145621999840879	26.048934401697885
115.40761214352487	0	0	65.49587152845918	27.81442542039485	42.12628942447574	0	3.5521274184133476
186.88587514854672	111.57945846116701	175.61551178095266	107.79528855725573	141.7638456910447	150.81211613962316	5.67960824994033	48.54574138498242
93.81522019409118	176.94924220609312	74.55375500134782	120.07576446884183	133.68868992383332	249.3876333928964	1466.285529859595	176.42232844786292
530.1304506205787	885.8732762674471	649.4460435672966	545.1166807420717	3417.585368589806	4998.705503108292	2238.71225185148	7092.414412098651
706.5924124142265	959.1325166712436	523.5330351205758	648.8184773287987	338.259302693189	684.9734660419756	0	195.36700801273412
172.7391355954695	181.45750315401907	120.94275811329757	100.29055327795312	177.65342687865098	145.75696140868607	0	29.60106182011123
8.190217635992088	10.143587132833364	4.970250333423188	2.0467459852643493	3.5889581187606256	9.267783673384663	2.839804124970165	1.1840424728044492
0	2.2541304739629697	0	2.7289946470191326	0	0.8425257884895149	0	0
421.4239256337747	634.537728420576	336.3202725616357	282.4509459664802	279.0414937336387	311.7345417411205	0	217.86381499601865
655.9619761190027	688.6368597956873	440.69552956352265	612.6592982557953	637.9373056097013	508.88557624766696	1521.1884096090182	401.39039828070827
17.12500051161982	14.651848080759303	21.537751444833816	15.691719220360012	23.328227771944068	36.228608905049136	1.8932027499801098	48.54574138498242
472.0543619289985	619.8858803398167	472.17378167520286	249.70301020225062	563.4664246454182	230.00954025763755	890.7518938656417	146.8212666277517
10.423913354899021	6.76239142188891	3.3135002222821255	15.691719220360012	6.280676707831095	13.480412615832238	3.7864054999602197	22.496806983284536
324.6304444811409	406.87055055031607	231.94501555974878	635.1735040937031	191.1120198240033	80.88247569499343	74.78150862421434	293.6425332555034
279.21196486336663	279.51217877140823	569.9220382325256	264.71248076085584	213.54300806625724	268.76572652815526	80.46111687415467	145.63722415494726
1528.5924369719778	1074.093170843355	964.2285646840985	908.0729687956164	773.4204745929148	616.7288771743249	1975.5570696042446	108.93190749800932
1626.8750486038828	2383.7429762158404	1863.8438750336954	1902.7915176340903	1739.7474480692133	1918.4312203906252	2125.1200868526735	1134.3126889466623
1877.793534361095	1698.4873121310977	2458.617164933337	1747.2388227539996	1580.0388117843656	963.0069762435155	578.3734401189236	885.663769657728
1823.440271867693	896.0168634002805	1633.5556095850877	1442.9559196113664	1128.7273283502168	1609.2242560149734	107.91255674886627	2433.207281613143
8464.96220941764	5864.120428014666	8618.414078155809	9305.871746335242	11451.468117435466	8656.952476729764	21112.997067778186	18512.504062297565
