gene	PC1	PC2	PC3	PC4	PC5	PC6	cluster_id
Stat6	0.011972319628784207	-0.006035981131261724	-0.008322295366444193	-0.021405133101494028	0.015457015436149779	-0.01916436698965221	transitory
Rbm18	0.011783843775986968	-0.009563671203395806	-0.004604965105787105	0.023086698524519184	0.011315151647503598	0.007099083256311682	transitory
Lrba	0.002452210127258843	-0.024747278018900164	0.004534734595403394	-0.008442685381832288	-0.0021688105668379865	9.76945559811746e-4	transitory
Nipbl	0.0016563213840194058	-0.021059147835048034	0.011610659140205724	-0.014436996661833632	0.008318764952548425	0.007486082030092338	transitory
Icam1	0.009688702659171999	-0.0014910546305823172	0.019287771874473857	-0.02195179891973246	0.008311132557059979	0.019836665060379996	transitory
N6amt2	5.539958545717538e-5	0.022863424869835083	-0.0038256721028508316	0.0014281005532681148	-0.01667700237785151	-0.0010541098756726714	transitory
Ptpn2	0.002920421879484976	-0.005616184926235858	-0.001381729622033732	0.034895177277591935	0.001966112345099372	0.006981092033254681	transitory
Max	0.01814773400640943	-0.003499663133682398	-0.0013016845701028107	0.003175527172986686	0.014410191866038775	-0.005798899488766226	transitory
Ehmt2	0.008068691086917313	-0.008309133951688738	-0.011581123035383514	0.017252145048227568	-0.02265734049561389	-0.006534887439557387	transitory
Emc2	0.014168514345840547	0.011889446746451284	-0.016611241854979943	0.006597221709570455	0.0017827417447893296	0.012110284254388749	transitory
Abhd17a	-3.966064005083128e-4	0.010550839130822474	-0.01318058256874272	-0.002555649857752098	0.029845112677923596	0.0061711649366366335	transitory
Scyl1	0.017022333838518627	0.008299971852305603	0.007604683303106316	6.59527631776702e-4	-0.012877485003917638	0.006427311606360162	transitory
mt-Cytb	-0.01587272898752689	0.012532067300683519	0.003836791349463829	0.011323489901863559	0.006295698938833074	-0.025877095326240128	transitory
Stx6	0.006203298402446957	0.023985071437065165	-9.171586642755058e-5	0.007349934574628947	-0.0031131576266145104	-0.007251794817488327	transitory
Sept9	-0.013531630765600244	-0.007254103091451336	-0.012184290047095217	9.64814646236218e-4	0.020913600734984234	-0.012709803554503114	transitory
Thap7	-0.016149532019077446	0.009186345231513767	0.008473023408104779	0.013941083453789003	-0.0038709309764157177	-0.019393094576608278	transitory
Kdsr	-0.013132146772617249	-0.010718704796767417	0.0024883582832664164	-0.0033781317854177776	-0.0226650375505933	-0.006568179567318584	transitory
Ginm1	-0.006605890869194795	0.01915071984341227	0.014618342275819506	-0.006104644728282257	-0.012536778510441968	-5.732191103076288e-4	transitory
Ythdf2	-0.007280411927822642	-0.005526444941558633	-0.020475041565434015	-0.006306160692514763	-0.023141095455855142	-0.0010918990407429016	transitory
Ssna1	0.0016121554993150568	0.02450398007741028	-0.00429407387973702	0.0075247325828857676	-0.007160650545648117	-0.020381779747999956	transitory
Zmynd11	0.003893978292748471	-0.01717821521111518	-0.01217084834053919	0.01767834064477607	-0.0139374479829675	0.013002058613042692	transitory
Fbxo9	0.011910186776816021	0.0031746440822996457	-0.013478375004186104	0.020908769468745564	-0.01308612540578932	-5.270754065937768e-4	transitory
Mapk1ip1l	-0.0030659099654896313	0.020764738122335095	-0.007376473297930983	-0.014912313296754761	0.012257528949480604	-0.01369668518530414	transitory
Ncoa3	-0.002256836836516738	-0.023963785281087037	-0.0067556126297138005	9.223447640619456e-4	-0.010785448149120868	-0.006066914231937501	transitory
Cd38	0.015615217840854536	-0.007460959322918124	0.0026515817154791036	-0.01575935398055584	0.012247696251790998	-0.012334178062656546	transitory
Dopey2	-0.016691174236460517	-0.004531249653884698	0.00719111399302524	0.010589985538392748	0.013694953465201951	-0.005728402653590932	transitory
Mob1a	-0.00466696620701501	-0.020610625836267812	-0.012623524827663147	-0.008768467618303535	0.011759526934051183	-0.01250697153230104	transitory
Inpp4a	-0.015360461551499574	-0.004255387376443613	-0.019341124257477412	-0.002945329062767618	-0.006234563835506648	-7.062583821385891e-4	transitory
Fam76b	0.007215985050290388	-0.011520203663778962	-0.007609640446685231	0.011616823394835166	-0.02613556386208615	-0.006509102185185778	transitory
Uqcrh	-0.01196334225111185	0.019660943634117162	0.0035669936739188383	0.004489810100515767	-0.007130137155711296	-7.595773032095457e-4	transitory
Pex16	-0.003592056427123541	0.004403190351755238	-0.007576456932996398	0.03392621015311271	-0.0022572728480907208	-0.006644366959696587	transitory
Pgs1	-0.004599867831476777	2.9483453038344807e-5	-0.00878961048060063	-0.017588949549382407	0.029099626803540866	-0.019088168645285793	transitory
Elf1	0.016885752130848326	0.00930534347765692	0.010840532472397907	0.006531523970904172	0.004611464503020531	2.3478520790294212e-4	transitory
Exoc3	0.012243133204614636	-0.009851729379640564	-0.01696247442309785	-0.0161705269312049	-0.0038257691410819136	0.018868348269397494	transitory
Kat7	-0.002876111782444878	-0.025248946378975994	0.0015804529665936617	-7.49765480099158e-4	0.005500072333904456	-0.0055297823085473175	transitory
Sacs	-0.002592459282272249	-0.014186432750090464	0.008198599344026688	-0.026391327129557485	0.010587468079325934	-0.005763366733801243	transitory
Prelid1	-0.014689213517779747	0.01387385702051216	-7.610587988615517e-4	0.012998161356347307	-0.007487407130437252	-0.01359587353880454	transitory
Lrrk1	0.016468800150976272	-0.009038204812526474	-0.00399187141320949	-0.00894984166262064	0.012783072551196175	-0.005910765743665932	transitory
Mettl23	-0.010210883833407836	0.01976025381437744	0.009020924649686207	-0.007891202520492406	0.006371123272310028	-4.031176888730952e-4	transitory
Commd7	-0.0012013714151540512	0.018292341363468603	0.009428115924263939	0.009258779159840965	-0.02141444049283896	-7.824614623144865e-4	transitory
1110004F10Rik	0.015958691331235293	-4.4764201478973855e-4	-0.0161064096527724	-0.008887145756124338	0.008866155275856612	0.019015311917295323	transitory
Flna	-6.806962262885909e-4	-0.015594967903528796	-0.016037671512163416	0.019682879294649864	0.011271678806594803	4.7443108942236793e-4	transitory
Hdac2	-0.018333575354945765	-0.006745325469504921	4.92143466077818e-4	0.006836086028991263	-0.00852357556293302	-1.0757641189369603e-4	transitory
Surf4	0.004491090727276036	-0.004699300077256454	0.007884883271877897	0.028157233884957122	0.01816239537175683	0.0012344439041535266	transitory
Aim1	-0.013189220372125488	-0.005727726022798302	0.02098594326569676	-0.001431997933481235	-0.011581585549238969	0.006933964785210864	transitory
Psmd8	-0.011671649995410776	0.012820361227390544	-0.017356679371946467	0.010889009557899062	0.007208652452237399	-0.007226599084357713	transitory
Sf3b4	-0.009133833056096056	-0.010917830916735673	-0.023384932329503075	0.00937067040289217	-0.006570327248380228	-0.013534348010778238	transitory
Cnp	-0.012155062288119209	0.017505571684513364	-0.0019375279240638403	0.012375462844375731	-0.008088337641616646	-0.007220647211047991	transitory
2700029M09Rik	0.014974042661599277	0.013311768349643288	-0.003688958898498869	-0.008527168311718998	-0.01174534784663586	-7.200104547784305e-4	transitory
Spcs3	-0.006120188242206977	-0.0045391009205239955	-0.024072436589446626	0.013737191120455855	-0.015726304900849832	-7.358315966948625e-4	transitory
4932438A13Rik	-0.006547023489730526	0.0024841468971872173	-0.012985085141406697	-0.023606855521461727	-0.019812943554506763	0.00515064989780313	transitory
Mllt10	1.1782749688918878e-4	-0.022967329510027758	0.008719847939999685	-0.013352246873550303	2.4136465017104573e-4	0.0010066645731433566	transitory
Rnf34	-0.0054403981213255	0.005218753591420342	0.010949918338759539	-0.02949361595521349	0.011658700274168828	-0.012610710184675912	transitory
Elp2	-0.004600391475379226	-0.009959948639185694	-0.01580701001892474	-0.012021673282544368	0.024433571975972682	-0.006262320908176767	transitory
Anxa7	-0.0035340339895861177	0.00637302422431994	-0.011670515111552494	0.03182452109607437	-4.913402115221644e-5	0.012503703151123752	transitory
Tuba1c	0.0017045194269771377	-0.0016316464588618377	0.01753569186690955	0.024239327626285802	0.01806936522366211	-0.005336041588287181	transitory
Cct2	-0.014926890022766816	0.011781814149989725	0.01045163743207494	-0.0047832696050574336	-0.012171693653788387	0.025124933133835816	transitory
Rnf13	-0.016283142075971573	0.014096321154186325	-0.005047748246088502	-0.0026344433602849987	0.0030127514170854765	-0.013566903985902047	transitory
Mbnl2	0.004970856545781525	-0.0025792688767259215	0.020296665560409294	-0.018291039816278214	-0.019327783286441844	0.006644757561446264	transitory
Hps1	0.002259395904805452	0.01881440099952829	-0.014465520826497255	-0.012262870750129586	-0.013674783244985242	0.011194057919709456	transitory
Glrx5	-4.344882915207627e-4	0.020179512984898916	-0.0012703064405019126	0.008198998587693579	0.020962814426631875	-0.01924547164827881	transitory
Mmadhc	-0.0034758622545576386	0.007620776879168892	-0.003488300537785985	0.019163804353512698	-0.027826190015579042	-0.020011819503034864	transitory
Dnaja2	0.007010101625242107	0.01928361752309889	0.010921083525034505	-0.001764768664733332	0.01632908428689968	-0.006313639588944905	transitory
Cndp2	-0.014052163149257925	-0.012548734751977394	-0.00438714063895277	-0.014599716595596989	0.010534721483223451	0.012963513200199735	transitory
Rps10	-0.015399884700939595	0.014358201054313796	-0.004031732436119133	-0.0071082908550844405	-0.007140326681558922	-0.0011867674067552005	transitory
St13	0.0020607043627175283	-0.023125810698377477	0.012010308356092488	-0.007364174877216973	0.002675659733943997	0.014160796648427535	transitory
Hist1h1e	-6.572664208192257e-4	-0.02046477618774555	0.007685552541772779	-0.001126406450933924	0.02020720786679205	0.020520063535365368	transitory
Tubb4b	0.01239089763636242	0.018638528257028306	-0.005104078366127417	-0.008879999756950401	-0.0020916247563309144	-0.007264136731599728	transitory
Tgs1	3.1665833944355366e-4	-0.01804738404493242	-0.02150993940916623	-0.0038004315951905036	0.008920435126309828	0.012750508883153247	transitory
Bdp1	0.004995082510075676	-0.0215646652936475	-0.010583981758139948	-0.0024532289885289267	-0.01275237017621444	-0.012787809535572068	transitory
Naa60	0.014290539760955288	0.015177771115430757	-0.007408072777186224	-0.0016290490645223458	-0.010414534206558645	0.005498617754924588	transitory
Tbrg1	-0.00892424475691023	0.00825174768458437	2.742036395240785e-4	0.026791812376988047	-0.013493600316073558	0.012555277144706492	transitory
Mta2	0.009097238653814567	-6.495848767623768e-4	0.0019881576666558923	-0.022529126262873837	0.022686354019184	-0.005920899216066142	transitory
Rnpep	-0.005088983400762213	0.015353879918863968	4.959662815709652e-4	-0.022494885965244706	0.015564801939233996	-6.24135564179811e-4	transitory
Phlda1	-0.011438758367845359	0.004981046045787048	0.013369815265914945	0.008168932909768362	-0.023199789916190164	-0.012940468396061375	transitory
Txnl1	-0.0019269403225840851	0.00977098896647197	-0.010445738489804105	0.027362847616339562	0.01449161218834108	0.01258959905501308	transitory
Mrps18c	-0.017132007868397126	-0.00510618253842153	0.012613944518917746	-0.0073868627670375655	-0.0056128242100248514	-0.012547376875741702	transitory
Rnh1	-0.012095220508395357	0.01927067829890881	-0.004403267853793942	-0.007610113784366408	-0.0018038106736380911	-0.0010682803100429603	transitory
Pdlim2	-0.0010848211218581648	0.015548866518073858	-0.018972621738701557	-0.013601680369623052	-0.013730693327664472	-0.014412171156895238	transitory
Gmnn	0.0026491481724058236	-0.01899999047697784	-0.01833851455697313	0.004868692153359929	0.011215373400394031	0.01960600210102661	transitory
Phactr2	-0.0039814995967599725	-0.021395247413096386	0.007911023131012579	0.00410520287965425	0.01582468557282821	-0.004892230986512445	transitory
Med25	-0.010022288678072517	0.01622904866165531	-0.002935060430527072	-0.004757185864872015	0.0204063199983366	0.012222076595908099	transitory
Ubr1	0.006817275199575182	0.001137247075604437	-0.00598612199888646	0.02663888795427588	-0.019560977143178317	0.018916008485187576	transitory
Gtf2a2	0.006968467359712281	0.00852238222453332	-0.028020828765351825	-3.655472136703244e-4	-0.0051599561072681495	0.005124512835179455	transitory
Klhdc4	0.0019076195119768552	0.02078668374878633	0.006906038321957801	6.023721757936298e-4	-0.019395535465887587	0.012087722078846395	transitory
Fip1l1	0.01785053747344091	1.7691280802514494e-4	-0.00777295800597897	-0.004684406678648496	-0.012309758802620792	-0.01941178640906286	transitory
Nfkbiz	0.01019434427514858	-0.011827623252809009	0.015019589965399984	0.018245146604476854	0.007992260821057636	0.014157688466200484	transitory
Tcf7	-0.014189180695853006	0.010430524158936184	-0.0030152201434355693	-0.008470329344491162	-0.018347562528080476	0.01171463496109955	transitory
Dgcr2	0.006010487418202396	0.0031504443324507163	0.014356943427451566	0.0144420417167097	0.026373413080093513	-0.0052935089557721105	transitory
Trp53i13	-0.01365860543247679	0.0057182929180365554	-0.019191559581142093	-2.520256221598345e-4	-0.012715247323582611	-0.007605155822139767	transitory
Zfp398	0.014371795057282187	0.007380076480253018	0.0039381961128243	-0.010856103661141259	0.019229081440884484	0.006535635943412662	transitory
Tomm5	-0.007962347024532699	0.007966284743726508	-0.00946032107389384	0.028720149295239902	0.003839562454473294	0.012683705193760874	transitory
Zbtb1	0.007869358686444599	-0.02020384635937683	-0.0010100028750263067	-0.015131802566729184	-0.0071419457689902615	-0.0059147557755460795	transitory
Plekha1	0.009330726466936749	-0.005114242369879104	-0.007873721816815777	-0.02791943170041622	-0.009493966349643888	-0.013336265206176732	transitory
Mzt1	0.0017016284143002817	0.007952685905308886	0.01272601411920943	0.01030778804298238	-0.029251572109259705	-0.013055201602878758	transitory
Sptssa	0.011100118877136694	0.016992944509100317	0.013084162681698198	-4.4707896738863925e-4	-0.010286815048292295	-0.019328274620137913	transitory
Krcc1	0.015024215252767934	0.01465155627429698	0.003983978519314144	0.01012015464150512	-8.755805677307246e-4	-0.012888942664865231	transitory
Gm12216	0.01212884854463018	-0.015839605614352038	-0.01240424237068138	0.0072900118390600765	0.008259341961008018	5.400267975461221e-4	transitory
Trip11	0.014584276784821229	-0.013093803884852167	-0.004401770391500219	-0.004253577072159892	0.014518529770220235	0.013463393601300134	transitory
Cebpzos	0.0016363670423601936	0.016447794754512374	0.019854199043591387	-0.015858380168621067	0.0026838110939326827	1.5205076082247904e-5	transitory
2310033P09Rik	0.004229385034643782	-0.0020517284993842332	-0.00866800388654281	6.086799346908245e-5	0.03369824314802749	0.006711295049604892	transitory
Hsd11b1	-0.009209746434166848	0.006878810713157591	0.009347488489156846	-0.0047556715017274985	0.02811043110929985	0.006757049664775086	transitory
Cers4	0.017958524762108383	-0.0030778481498199206	0.002961712750680279	-0.009828695776872733	0.01001024594475522	-0.005976779167607177	transitory
Pced1b	-0.018289648893653813	0.001781622087606673	-0.00857291949620115	0.0018574218808750172	0.00932555674322019	-0.006728691743225094	transitory
Art2b	0.0158035794772627	0.005556442640875272	0.017137006251676686	0.005931983984397076	0.002684899581457328	-0.0185344569184075	transitory
Pi4k2a	-0.010889865996262132	-0.01476901219390884	-0.014285054791950552	-0.011582682616888511	-0.008831985464855108	0.012384322805228989	transitory
Zfp36	0.003801889173309766	-0.009572313090302872	0.0161935632145993	0.001502023554695635	-0.027107007851717293	3.9505231308913856e-4	transitory
Mynn	4.863257420336673e-4	-0.01677274685935658	-0.0010668104375755071	-0.0266917955932964	0.0023269534814209765	0.013330457550487913	transitory
Mrpl42	-0.008703164753618169	0.020539742488494078	-0.01256160767411411	-5.924469399665644e-4	0.002502337475473649	-0.007647119239874299	transitory
Pitpna	-0.011952248415568955	0.003455649141713777	0.011680501525402561	-0.008144789297336856	-0.023587527476335877	0.025109709436438622	transitory
Hsdl2	-0.006986956550046132	-0.009549090337576975	0.006828813625748386	0.029397390446221295	-0.0030439874233853578	-0.005696357305599661	transitory
Srsf4	0.016880238639450488	-0.001892886567260677	-0.007452610395159493	-0.015999914249310368	-0.002790714964790019	0.018990469019600137	transitory
Arsb	-0.012084434234521746	-0.01161449512575833	-0.0048512049132247706	-0.021869319300023202	-0.004471648492975231	0.006239275845874587	transitory
Tapbpl	0.007129341646004708	-0.007296114232375655	0.008491646397770935	0.015185490048923524	0.02624351324918396	-0.005015923489973309	transitory
Ergic2	0.003975654012581407	0.011770403623310244	0.004256177984790935	0.005487705567914162	-0.030101557693580715	-0.007082874532731595	transitory
Chd1	0.0076596621954736445	-0.01522586913610606	-0.0027880698526814933	-0.023017728191497423	0.009140195556018669	0.019699636345595555	transitory
Mcm3	0.006908849388647019	0.014893548738444404	0.007684484696373774	0.020423666017597916	-0.013799335813684489	0.012519115468474768	transitory
Ech1	-0.005807565790359489	0.019326365206747007	-0.007301360120423382	0.006113380085497935	-0.018141782252177777	0.011576571035197377	transitory
Ccdc88c	0.011916012507545409	-0.012062420567872415	0.005045103331013956	0.008267979145406236	-0.02062105133563025	0.013230535293605537	transitory
Nedd8	-0.012398527232524681	0.013401199693465593	0.00397032143807347	-0.012318543357895118	-0.01567758162156455	-0.039277877234455756	transitory
4930453N24Rik	-0.01480292103410448	0.0034512927310237883	-0.015041634242219324	0.015390895544592722	-0.0036666336345819385	-0.013260665391593153	transitory
Rbbp6	0.01537514035762292	-0.012214594065434084	-0.01054017459106941	-0.006293216001751439	0.005209434750229906	-0.01238041749587729	transitory
Fth1	0.003056812417058266	0.023831640174760676	0.006292731281019082	-0.008065809989875132	-0.0030560259530325643	0.012048297476183465	transitory
Tmem140	-0.0018668785062652905	0.007650629008588653	0.005668560000230995	-0.022667483343475306	-0.02431065589572348	-0.007082719233800578	transitory
Lgals9	-0.01649630022250284	-0.012439130551236514	0.0029132410570788685	-0.00740846237882948	0.002496711226530104	4.644510914285613e-4	transitory
Raf1	0.015019913790301348	-0.010978378716376653	-0.009437189583432015	-0.011488366749749918	0.007061506023160079	1.3492419276402975e-4	transitory
Ndufs1	-0.007125654252923011	-0.021666293304527153	0.007305316332573436	0.010631001070385018	-2.937102004492936e-4	0.0011097934621146673	transitory
Smg1	0.005449750508007205	-0.012502022762208687	-0.015760207612294064	-0.007205142659907527	0.022592037004457118	-0.018915489446862662	transitory
Nkiras1	-0.0012471610881413249	0.0017831654627192442	-0.013278746635827848	-7.202392706165563e-5	-0.03238588104268632	0.011719020196080773	transitory
Pfdn1	-0.01080876461537953	0.008751698937610498	0.022164475600373344	0.00910676613008956	0.006834977201153495	-0.01233136039436235	transitory
Taf11	0.015146990837148587	-0.005116852687524312	-0.004652890769681214	0.02080367783825127	4.679471621979182e-4	0.013173251767708298	transitory
1700020I14Rik	0.011265997939989267	0.008439383723170516	0.02086654546425766	0.00615503017822135	0.011777709158606075	0.0071921926574431095	transitory
Cdc40	0.0072322512464487705	-0.013845362878790134	-0.013677538343054482	0.011941136742598751	0.018660669312256736	0.013344852058623157	transitory
Tle3	0.010294329853035656	-0.012312872410854964	-0.021355331849084887	0.004019878548866782	-0.006687857178488079	-3.27969238774001e-4	transitory
Tatdn2	-0.0011042071902278826	-0.01153584856132047	0.016597848413491288	-0.020391895270618302	0.015655970830537387	0.02010989389210883	transitory
Jmjd1c	0.010865823864937865	-0.01932140214962179	-0.006860212076453653	0.0024754500127827663	-0.008973076034586165	0.006791632201226631	transitory
Rpl4	-0.01901141260472428	-0.0030120833402390943	-0.003081249433385393	-3.449293923397755e-4	0.007048681150059285	-1.7638553061894864e-4	transitory
Cyc1	-0.010619567680150368	0.0037536581877393445	-0.015996809484274947	0.022344723859730093	0.00705752609620932	0.01881571455130672	transitory
Coa3	-0.004719072951087046	0.0233676177896683	-0.0017062103044092134	0.010636092002977717	5.291762206541731e-5	-0.007187707941379215	transitory
Pgp	0.00491941549590554	0.006960934989585327	0.024457040340795235	0.017520874634553815	0.006741808346296624	0.0010624920286783337	transitory
Snx6	0.0012773658996347158	-0.004360488618394424	3.592197530895748e-4	-0.0033203795395889543	-0.034921276596009354	0.005756604349924099	transitory
Syncrip	0.008049681516291436	-0.016361553505504164	0.004783592904811471	-0.01849111561008821	-0.012345434317448585	0.006848841967252227	transitory
Adap1	-0.0030567552732176594	0.0044938388454051235	0.003221876125388884	-0.029558345687121016	0.017366600456313424	0.006573675494939066	transitory
Ei24	-0.003744439512828814	0.014890144876859069	0.024527298317275976	-0.005151705438494985	0.0038281994130861126	-0.00614778701957241	transitory
Pabpn1	0.0012758458202721786	-0.01986750978901448	-0.017636048436169713	-0.0036566055765089034	0.009257856441481175	-0.006130229323390733	transitory
Meaf6	-0.004377736007089298	4.0441843715918963e-4	0.024768368709130857	0.014272106664628274	-0.015493696462949505	0.006989983104309762	transitory
Nudt21	-0.007927828623697654	0.018256332598903406	0.003274564896835885	-0.0018796360961281133	-0.019626388542666216	-0.01375553966942053	transitory
Aph1a	-0.010584660477959437	-0.0036875736136988795	0.006442649005907508	-0.00776808725801259	-0.027555342743183005	0.018801749170872264	transitory
Dido1	0.005185414060957004	-0.017618149044606513	0.001481834139359214	0.002145487552776393	-0.02360534979884503	0.006780730671495899	transitory
Nt5c3b	0.0029265443482187296	0.004344884485474135	-0.029750657905325526	0.005084626852170495	0.00894265178971998	0.01825235785404995	transitory
Tmem29	-7.008741090610469e-4	-0.02019582975931433	0.015008320890613536	-4.956083467498143e-4	-0.013370091077829766	0.013637183846258808	transitory
Csrp1	0.012310120737369026	0.012851509458606691	0.011298307982082827	-0.010948269254158982	-0.012609602354597448	0.01259264308021173	transitory
Sgta	-0.007494717204385177	0.011276203925463966	-0.02279284855991439	0.012628872585747075	-0.004892669251594584	-0.013976917605531738	transitory
Dync1li2	-0.016759966782885636	-0.006153283474442237	-4.700199341948417e-4	0.014422272421006303	0.007147502057882359	2.5701359855524953e-4	transitory
Cfap36	-0.0029541301774565483	-0.004476883811916431	-0.012583130962158653	0.03072090356765469	-0.006586251328193338	0.012518635997903328	transitory
Gmfb	3.6313050441519427e-4	0.00240341362687702	-5.054434890117875e-4	-0.032036743394308474	0.014553040659237852	-0.019263867048680567	transitory
Suclg1	-0.010222281311874007	0.005709107152161354	0.019442047273689346	0.019381410037482772	-0.0024164414339243054	4.6525140591168086e-4	transitory
Golga7	0.003808049385550606	0.01914083198677669	-0.012612453367324104	0.0022072398577798365	0.017016405648411215	0.012149363394858278	transitory
D930015E06Rik	-0.002923246669008013	-0.014318504996461968	-0.006013185846795528	-0.021734693160685496	-0.01746166128020299	-0.006877820945997142	transitory
Mpp6	0.0031630706291785166	0.004666664858197497	0.02292893784594577	-0.012914986018106766	0.0191334229290685	0.013614027835299136	transitory
Parp10	0.0028159274998557043	-0.008925218901659725	0.018946754309991033	-0.002517916087020124	-0.02505810966949654	0.00705389829511726	transitory
Btg1	0.006801115493737105	-0.003271538445419608	0.02213460288151134	0.0022462712842607102	0.02183367112661109	-0.03704600939195037	transitory
Yipf3	-7.002540452190517e-5	0.020780287029986726	0.00477912592289047	0.014223689971669689	-0.013120037465415697	0.005651514699067581	transitory
Atp5b	-0.016403287250014872	0.01219327694823461	-4.3293783071090614e-4	-0.001342596030497288	0.008569992107951141	0.012364806337847756	transitory
Myo1g	-0.013711594381668154	-0.004106001704560777	-0.0211896020348916	-0.005042024752810489	-0.004724734706550799	-0.007137205050838634	transitory
Irak4	-0.0050094376785641374	-0.02322504959670026	0.0014210416989932373	0.005644131735337615	-0.00847872216708578	0.0071148603961252955	transitory
Commd2	0.007768222107668835	0.02124082020369207	0.010400786604714544	-0.003995304345164171	0.0038104916948912175	-2.5401281950394286e-4	transitory
Sash3	-0.0013574973429640543	0.0018845824083886069	-0.004212210506222877	0.03465675077456485	0.0017622586498311633	0.012814990415781038	transitory
Ppdpf	0.014475869049771915	0.010225628866653187	-0.013384395546789505	0.0077879008141466905	0.008602263401439653	-3.447023547526016e-4	transitory
Ptpra	0.006724712652006847	-0.0036298294936060317	-0.023672583149185963	0.003374133870081621	0.019406046637028225	-2.5347298762621646e-4	transitory
Slc28a2	0.011434366752150756	-0.011226220710965665	-0.01848111027926053	-0.011673443852610113	-0.003679722767717434	-0.013087642781754286	transitory
Dhx40	0.01138213226285113	-0.011946816314475608	0.007147485879601103	0.021444111145401557	0.0038196965295886503	0.013928409989372562	transitory
Coq10b	0.012338712569944073	0.008608355962465907	0.015759762149519813	0.014110802144539386	-0.009756625333662906	0.019527707995373747	transitory
Rpl22	-0.019239774536005876	0.0022745229751581658	0.0030352511202057886	0.002830719661619539	-2.5411348226335906e-4	-0.025764700484635337	transitory
Trp53i11	0.011363504995850052	-0.010389770327737054	-0.009511796618011966	-0.01621199550096237	-0.015312151904766013	-0.013055008486949276	transitory
Purb	0.008327690408270269	-0.019099726729582985	-0.007754260065731971	0.012783900215575556	0.007851371829915377	0.013549665744913399	transitory
Map3k1	0.01241354132742528	-0.01840594301530551	-0.0013134366607053629	-0.007954269587904994	-0.0025784970895246125	-0.01218505398248542	transitory
Slk	0.010243880841728994	-0.006340686925089584	0.011338208113137314	0.01642222371701407	-0.01982931890300669	4.0239561166695634e-4	transitory
Glul	0.008451334280449424	0.0042180852127523	0.016791011641337266	0.015386627663003615	0.01979517571335715	0.0011530747521280517	transitory
Qdpr	0.013773737135319696	2.4301126732371246e-4	0.007182561706069001	-0.0130204554492839	0.019725825298715527	0.01333552061788468	transitory
Stx11	-0.00891602329648863	0.009334173063670332	-0.021882515640632056	0.009670262597623085	-0.011352830263350055	0.017851045771507743	transitory
Pfdn6	0.0013775262119384375	-0.0143169035756086	-0.01077903574413965	-0.01724345796991416	0.01985689440082435	0.013121409294106134	transitory
Aftph	0.006761397328380985	-0.011004276031389272	0.024033576428158367	0.011525629826349781	0.0032718237300274574	0.01430952790795318	transitory
Lsp1	-0.011613836047123493	0.015296867777547296	-0.01538365942861214	0.005077396709294742	0.004752737141884498	-0.039452727342397784	transitory
Sf3a2	0.002531623681063183	-0.011279547197667331	0.02280920347220065	-0.013663968591057611	0.012019380037776334	0.014034886391314332	transitory
Arap2	0.005310366895457193	0.0038230979351898215	0.016616092942343764	-0.01005237203545914	0.026175724638072318	-0.012036294331588532	transitory
Arhgef6	0.0012713566856180638	0.009905096155862478	0.002684339380480162	0.02505434567549171	0.020123324943329662	0.006848077318782406	transitory
Zfp740	0.0033821240431371083	-0.018378533395435888	0.012526268997188795	-0.012832497630386559	0.013492910543363039	0.013900218429701513	transitory
Fxyd5	-0.015874171643586107	0.010087990117165458	0.011135982726296957	-0.0054344930796592006	0.005617691338231809	-0.03832525065808436	transitory
Hnrnpa2b1	0.010669072898279206	0.00134136391977704	-0.02066488272515971	-0.005812022978537573	0.0175222488193897	-2.5929479683291354e-4	transitory
Itgal	-0.001544559818429261	-0.023990463335140856	0.005305867536797646	-0.0035674686163858333	0.00731720407918921	-0.02449329463831795	transitory
Tsc22d3	0.003770719979876687	-0.006384373119225015	0.017769864350143952	0.01986334005630715	-0.01815697805377311	-0.012103888679080396	transitory
Ppih	-0.005673733915292725	-0.021539570667638994	0.009580218855066835	-0.005412500266139019	-0.008894142347706555	-0.005796897027189815	transitory
Rrp7a	-0.0013393852537293175	0.015538456167696323	-0.020109719909710645	-0.006222608122093141	0.0149591651687707	-0.020145301192569232	transitory
Ets1	0.006515189779083625	-0.021685920904894438	0.0011702544869909798	-0.013083133611313743	7.877985137715551e-5	-0.037600159161283356	transitory
Cdc123	0.001762306450093816	0.020450107108067883	-0.01578636998099703	-0.009550334579589181	0.0026919087472591823	-0.0012866232397562999	transitory
Limd1	4.1915834066894036e-4	-0.02217744421611582	-0.0024434855510647507	0.004843031816348984	0.015457968586033976	0.013870421192052406	transitory
Cops4	0.006956914112913555	0.010370999041845328	0.010407676743649867	-0.02344235656506046	0.013377270250971346	0.012916011834783149	transitory
Med13	0.0021002786744009315	-0.006576294063438306	0.003177042278276297	-0.017125125013894866	-0.028874720510238518	-0.01959099020794326	transitory
mt-Nd4	-0.01453892705085029	-0.007400225661261519	-0.0023162717917662966	0.004967604883350158	0.0201018118938631	0.03880212290239967	transitory
Arfrp1	0.004202620262277638	0.01715867995570394	-0.005478228152825475	0.011036643375264488	0.02099705477305274	0.005992801486195573	transitory
Prmt10	0.0023651380477380185	-0.015955520902910095	0.017206843155778438	0.006241506150569891	-0.017713300696010677	0.0010186787760910006	transitory
Sptan1	0.014241856057658485	-3.2587884307350493e-4	-0.021466302065983947	-3.2656039970903024e-4	3.412371289665872e-5	0.005873424584580642	transitory
